isValid,review
1,是两件套，外面的这件看着就像起球的，洗了没穿
1,东西是保暖的挺好的，但是白色的染的有红色条条痕迹。换了后发来的还是有颜色。
1,不想说什么，看图片吧，卖家发货不检查的，还有后领子哪里，穿上都不平，后悔死了，还品牌，笑笑不说话，
1,单穿可以，合一起穿也好看
1,一般，里面线头多，掉毛毛
1,看起来不错里边加绒的，可掉毛严重，里边白色衣服每次穿都会沾上
1,买了好多件，为啥白色袖子都有红色印记？
1,不足的是在冬天不够长款哈，平时春秋穿还是好的，买来混搭的，款式也不错，如图一样一样的
1,挺厚实的，保暖，是两件，里面的衬衫没有袖子?
1,白色的衣服边上都有黄色的特别多，是不是别人穿过
1,衣服有点瘦，不是想想的那么大，但是质量不错?
1,衣服褪色厉害。根本不值那些价钱，这衣服我最起码得多花了三十
1,衣服还行吧，就是领口有点不合适
1,衣服有点宽，质量不怎么样，做工也不行，领口还破
1,裤子滑丝，一点都不像图片上面那样，客服，一说到运费问题就不说话了，太差，一点都不值得这个价格，购买的朋友可以看看质量在选择
1,衣服有点薄，现在还有可以的，不知道洗了衣服以后会不会起球，期待着。
-1,样式还不错，就是不晓得会不会起球，总体来说还是很满意的
1,不好，太薄
-1,很喜欢，买家很有信用！
1,质量很好比我想想好的多。
1,很喜欢，面料很有弹性，不错哦
-1,一般般
-1,一点都不好，质量也不好，骗子
-1,不太满意，不是我想的那么好，外衣夜卞边好像补过的，服务好，很快收到了。
-1,收到的实物与图片不符，难道是商家不小心发错了？！
1,一句话质量太差，收到货太失望，这样的东西还100多。想退货嫌麻
-1,帮人家买的。
-1,先买了偏小，卖家调好了
-1,商品可以，就是物流大黑了，说是马上支付免运费，收货时物流强收4块钱，中通物流太黑了
-1,质量不怎么好，不是很满意
-1,不行，质量好差。尺码不正规
1,蛮舒服的，在这家店一次性买了几件，都不错，秋天就可以穿了。
1,衣服很喜欢，喜欢宽松的，特地买大一点，穿起来不错，等天凉快了就穿！
1,挺洋气的衣服，质量也不错！赞一个！穿了裤子去锻炼嘻嘻
1,衣服不好，说好的不起球，刚第一天穿就磨的起球，要求店家给个解释
1,收到了 总体都满意 上衣很好看 图案不错
1,质量很好，很有弹性的料子
-1,还可以，谢谢赠品！！！
-1,很喜欢，上衣和裤子都很合适。
-1,看着还可以，穿一段时间在看看。
1,感觉还可以，不是很厚也不是很薄，一般吧
1,非常显皮肤白，就是会起球
-1,看着还可以，穿一段时间在看看。
1,质量太水了，像一次性的，真心不值
1,樣子漂亮，就是布料不是很好，也不知道起不起球，
1,质量太差了不值这个钱
1,质量很差！第一次穿就起很多毛球
1,衣服质量真心不好，下次不会再上当了好无语，给图片拍的差别特大
-1,这快递也太慢了吧，是不是用的老牛车呀
-1,值这个价格，质量还算可以吧，一分价钱一分货
1,还行，就是背心有点小
-1,一般般
1,毕竟一分价钱一分货，凑合能穿
-1,质量一般般
1,货一般般，但非常暖。
1,骗子我真想骂你，问你的时候还说是好质量的。
1,东东不值这个价，质量差，还没穿不晓得会不会起球
1,起球，一点都不好
1,太簿了，质量一般。
1,还行，做工不是很好
1,无色差，大小长短很合适（我身高154，体重92斤，拍的是s码).。上身效果很好，特喜欢！唯一有点遗憾的是有点起球，我试穿半天，就起球了咯。不过下水不掉色，拧干水时，衣服里面的绒有点脱毛。不过一分钱一分货咯
-1,一般
-1,质量一般，不知道会不会起球
1,衣服质量不怎么好，小了点，但是感觉还不错
1,不怎么好，起球
1,这次购买让我失望，马甲内里烂了，质量也不好，才穿了几次就起球
-1,一分钱一分货，还行！！！
1,天，质量太差了，我都不知道那些好评怎么来的
-1,超级慢的物流，给差评都算好了，几次都想退货了。
-1,感觉还可以，看看洗后怎么样?
-1,太差太差，垃圾衣服坑人的
-1,质量一般：
1,裤子颜色明显不一样，质量一般。
1,扃膀这一块，不太服贴，必尽棉只有65%，家里穿穿还是可以的。
1,"""衣服不错，裤子有点小."""
1,点解衣服会出现一点点黄斑的
-1,物流超慢
1,衣服收到了，挺好。就是有股什么味！不知道能不能洗掉。
1,衣服已经洗过两次了，一共买的两套衣服，都挺合身的，穿上显得人很精神！很喜欢?！
1,衣服不怎么好，掉色太厉害了，而且不棉的，有点滑，质量很不好，秒杀的贷不能买，没什么好贷
1,质量不怎么好
1,料子一般般，与价钱有符
1,大垃圾，穿一次洗了掉色严重兰色全白了。成了一次性的，扔掉！
1,质量好好~很暖和呢 图案也很漂亮，黑色显瘦~~
1,宽松版。加绒，很厚实，只能等到今年冬天再穿了
-1,一般
1,脱毛绒很严重 介意的就不要买了   其他款式什么的可以接受
1,好看，舒服，就是白色容易脏。
1,衣服款式不错，就是太大了，只能申请退货了
1,质量还行，就是容易黏毛。。。
1,这是我经历过最垃圾的店家，以及最恶心的售后。我在京东买东西也好几年了，从来没碰到这么质量差的衣服。买回来洗了一下，结果边角全部脱线，从根本上抽丝了，告诉客服，居然让我修剪一下。那么请问，我下次洗完继续抽丝的话，我是不是要继续修剪？不用多久，这个袖子就修剪完了吧？？？请大家自己看看吧，这家衣服什么质量。还说自己是毛边，确实毛了，全特么是线，再洗一次保准全身都是毛。
1,挺好看的，但真的好大啊，说好的能换也不了了之了，有点失望。
1,喜欢，不过就是白色不耐脏。拿到手都已经有些脏了，样式还是可以的，总体来说还不错啦
1,唉，买几件衣服只有一件满意的，这件也不好，穿在身上显胖，不怎么好看，只好送人了。
1,是秋冬款，码数偏大一码
1,蛮适合高年级学生的，就是胸口刺绣做的比较粗糙，会觉得不舒服
1,黑色粘毛毛，洗的时候还掉色，顺带着把衣服上的白色染了几块黑。还毁了我一同洗的另一件衣服。绒也非常薄，外表料子估计穿了会起球。在初语买过的最差的一件衣服。洗过也不会给退货了
1,还不错，就是黑色这边粘毛，
1,衣服质量很好，本来担心黑色袖子可能会掉色，结果一点都没掉。开心。样式质量都很赞?
1,黑色的袖子比蓝色的要薄点，款式还是比较喜欢，估计会起球
1,我买了两件，没想到不是我想的那样，特别薄，，还有穿个两条就起球了，各位买家注意了，慎重啊?
1,裤子短了
1,不错这身衣服很喜欢就是裤子有点小肥
1,衣服不规则，身上太肥，袖子太瘦，没法穿
1,这衣服不是棉的面料，让我觉得不好算了我也不想穿
1,很一般啦！穿了衣服，做工毛糙不是很满意！
1,跟想象中的不同，没有我买的另外一套好，还比这便宜，买回来穿了一次裤子腰里面的松紧就断了，完全不能穿了，差评，一颗星都不想给的
1,差，是一次性的
-1,一般般
-1,只能说商家拍图拍得有技术!
1,总体还可以就是薄了点
-1,一般
-1,还好  穿着一般
-1,衣服质量差，不理想
1,都还可以。就是袖子没有那么好！
1,这衣服有点贵，不值这个价钱，还掉色
1,领子不太舒服，其他还好。
1,白色衣服有黑色毛毛 ，?
1,衣服版型还可以，但是质量实在太差了，太薄了，而且拉锁不好使，失望，*多块钱买这么个东西，
1,什么东西，这是在京东最差的一次购物，本是看衣服样式去的，结果变成最老土的中间开拉链，差。再也没下次了。
1,衣服特小，裤子特大，都感觉不是一套的，和图完全不一样，给一颗星是因为我收到了一块步
1,差评，袖子太窄了里面穿一件长袖都穿不下了
-1,一般
1,其它都好，就是袖子上面太小了点，里面不能加衣服
1,还可以吧！穿上挺好看的，就是不是太厚
1,质量好，但袖口太小。
1,衣服口袋右边，装反了！
1,最不满意的一次京东购物，和想像的差太远，早知是这样的质量，二十块钱我都不想买这样的布
-1,一般
-1,一般
1,挺好的就是买大了
-1,质量一般，
-1,质量一般，
1,裤子跟衣服凑不符合木，衣服小，裤子大，尤其是腰大的，怎么穿，
-1,京东购物就是好，多快好省很轻松
-1,跟图片差别太大
1,衣服质量不好起球，面料太薄。
1,还不错，就是裤子大了点
1,我感觉不值这个价格布料一般
1,还行就是裤子不咋好
-1,不是很好
1,我也不知道是怎么回事、收到货我试穿了裤子，裤腿一只粗一只细的没法穿了
-1,一般般，不贵
1,还好吧，就是有点薄
1,还可以吧，洗了没褪色，就是有点起球
-1,感觉一般般。
1,手感不错，颜色也是跟图片一样，但是一打开就是一股味儿，
1,不是纯棉的，还行吧
1,衣服质量不错，但是号买大了，衣服有点大，不过懒得换了。
1,不是纯棉的，衣服码数偏大。
1,除了号小点，都还好
1,质量还可以，图片上是两侧都有印花，为何领口只有一侧有印花，看上去怪怪的
-1,这衣服不是我想象的那样的，
1,远看不错，近看那花是印上去的！！！我以为是刺绣啊，对不起这个价格
1,很薄，买大了，感觉过于宽松了
1,还可以，但不是全棉的。
-1,我买了好几套了。有档次，收藏店铺了。男款，女款，质量很好。
1,我到店子看到了才100，一模一样，妈的，后悔死了，我不知道你们家的为什么要399，标签成分都没看到，除了个杰克淘，再也不买了
1,质量挺好，就是裤子有点大
1,收到实物和图片一样，做工也可以，就是腰围大了一点，总体来说还是可以的。
1,还行，就是味道有点大
1,质量还行就是买大了一个码！
-1,一般般
1,做工太粗糙
-1,质量一般般
1,衣服还可以，就是里面掉毛毛
-1,一般般
1,裤子很大
1,还行，裤子有点短。
1,质量一般，袖口裤口的罗纹太松了，不好穿
1,衣服很薄，脚的松紧很松，
1,裤子不能穿
1,质量一般，不值这个价格。做工不精细，图案粗糙。
-1,一般
1,发货有点太慢了正好12天拿到衣服，本来打算退了，想想还是算了有点麻烦，能凑合穿，就是裤腿松紧口太松了。也就这样了太坑人了，下次再不来了。
-1,"""差评，差差差差&rarr，_&rarr，我已经对你们衣服的质量无语了。"
1,尺码有一点小，刚好合身，就不知道会不会缩水，要是不缩水就很好。
1,这是第一次在网上物到不好的东西，质量不好还不说，还那么薄，唉，太失望了。
-1,舅妈穿起来超赞！衣服料子舒服！薄薄的凉凉的不会贴身！穿起来有型！和描述一样的！物流给力！
1,衣服还可以，就是颜色有差别，挺喜欢的
1,很好看 就是有点小了 里面只能穿一件打底秋衣
-1,一般般吧穿起来可以
1,一点都不好，而且穿不到一天就碎了，还有发的时间也慢半个月才到
1,衣袖一只长一只短 拉链也是歪的 太差 以后不再网购
1,裤子太胖，上衣太小
1,这次买的衣服质量不好，主要是没有弹性
-1,还可以，就是有点贵
1,感觉有点薄，比我家这套要薄些，唯一不好的，就是帽子不定型，没网上好看。
1,衣服还可以，就是裤子有点短了
-1,一般物流太慢
-1,衣服一般，衣服里面外面不一样?，还那么贵
-1,衣服一般般，没有我想像的那么好。
1,质量可以，但是腰部松紧很差
-1,很不行的了
1,腰有点短了，尺码不符，望厂家改进
1,衣服还行，感觉有点小了，里面颜色是黑色就好了
-1,很漂亮，颜色款式都很好。 不过这个价格这个质量还是没有什么说的，很喜欢已经洗了，不怎么掉色。以后好看的款式希望有高质量的衣服，贵点也没事。个人想法别介意哈哈。总得来说好评！
1,质量太差了，这个价真不值，穿一天就起球了
1,袖口有点松，质量一般，买大了一号！就这样穿吧！懒得换。
1,衣服收到了穿上就是硬硬的不怎么舒服
1,衣服不好，起球球，才穿一次好多球球，差评差，差，差。。。
1,领口太大了。
1,面料质量都好，就是码数有点偏小，上衣码数和裤子码数不对，反正能穿就懒得还啦！
1,真想给你个好评，但衣服太不好了，还薄，做工还不怎么样，刚穿上，珠子掉一地！
1,没想想中的好，珠子掉了一个
1,这套衣服很喜欢，就是不喜欢上面的晶片和珠珠，下单的时候以为是绣秀的
1,衣服上的珠子很容易掉
1,以后买东西还是实体店里买吧！先别说衣服怎么样，快递包裹都被拆了，衣服也不是想象中的那么好，穿上去也没弹力，衣服的袖口一个紧一个松**，这样的衣服真不值这个价！
1,太薄了，人家都说不值这个价钱?
1,差评，质量和做工差的要命，千万别买
1,不好，价格还贵，袖口质量太差。
-1,和图片上严重不符
1,比想象的薄，而且裤子有点肥，我是上半身胖四肢无肉型的，穿这个显得比平时胖了二十斤，懒得退了！
-1,还可以，一分价钱一分货
-1,一般般&hellip;不是理想中的
1,说实话有点失望，花上金色还没穿就掉，衣服质量也不咋的。
1,衣服质量很一般，尺码偏小
-1,一般不是想象中的
1,衣服穿着太不舒服了，尤其是裤子腰太短了！一做就漏这腰，穿着也没有弹性！
-1,一般般，和图片里的不一样
-1,不合身
-1,有点小，质量一般一分价钱一分货。
1,裤子口袋压根就没缝
-1,一般
-1,衣服很好，面料也很舒服，唯一一点就是裤脚不是松紧的就更喜欢了。不过还是很喜欢，穿着朋友们都说好看
1,宝贝款式时尚大方，面料也好，但做工超差，裤子口代边黄色的里布都漏处面，不过这次送宝贝的快递小哥服务挺好的，唉！看在快递小哥的辛苦付出的份上收了吧！
1,一般，帽子和绣花不好
1,码子不正偏大，又懒得退货送朋友穿
-1,衣服不错，只是现在有点热，暂不能穿。
-1,呵呵 一般般&hellip;&hellip;
1,裤腰松紧太松了，老爱掉
1,领子很不舒服
-1,一般
1,穿着挺舒服的，很暖和，建议买大一码的，我穿中码的，买这个版型的中码，有点小了，但还可以穿上，也懒得换了。
1,还好，袖子也很有型，唯有口上空缺的装饰品太过长，导致袖子下垮，影响整体效果。能缩小3，4公分是最好的。
1,挺好的．就是裤子有点小
1,打开气味好重，退色好厉害
1,整体感觉还可以，就是感觉腿有点粗，暴露我的缺陷啊，看样子还要努力减肥啊?
1,样式还行。。质量就是不太好。。。
1,就是裤子太宽了其都好  不过我把裤子修了一下
1,垃圾，地摊货换了一次给我换了一套别人穿过的。不知道那些好评是怎么得来的？不值这个价，最差的一次网购，
1,是垃圾没穿洗了一下掉色严重，白色都染成黑色了，客服说吊牌摘了不给退换，真是无理要是号码大小不合适牌子摘了肯定我不会要求换，是你们质量问题，洗衣服不可能不摘掉牌吧！大家都不要买，
1,衣服质量不错，只是档部没缝好，穿上很漂亮，洋气，就是客服推荐的码子不合，还是按平时穿的码子下单，快递小哥很热情
-1,比较不错 能接受
1,太刺毛了，洗了八遍，水还是脏的，白色条都染成灰色的了，根本没法穿了！朋友们千万别买，后悔死了！
1,衣服款式可以，质量太差了，穿了一次就起球，不行，钱们还是别买了。太生气了。
-1,一般吧！还算可以
-1,质量不好，不怎么样。
-1,还可以，不是很理想
1,衣服那回来上面的珠珠就掉了了，不值这个价
1,明显地摊货，掉色不说，做工很差，第一次洗，黑色把白条纹给染色了，很不愉快的一次购物！
1,打开味道很大，试穿了一下.左边库角边内测是提起来的裤角边不齐，右边裤脚边就是标准的了，懒得退了麻烦，希望店家在做工上仔细点，本来还要好几套的，看到这样就算了
1,衣服有点大了不合-事
1,东西收到了！穿着比较合适！就是上衣有点肥！不过总体来说还不错！
1,衣服不是很好，刚买，腰松紧就要自己弄
1,还好，就是洗的时候有点掉毛
-1,凑合，还是给赞
1,不怎么样衣服袖口进小，和图片上的不一样
-1,一般般、、、
1,我穿觉得袖子有点瘦，其它还可以
1,差评  感觉就是旧的  跟模特身上穿的相差太大！！还有一种脏脏的感觉
1,就是太容易粘灰尘了，而且图片修的有点过
1,加绒加厚的很OK////
1,衣服很好，卫衣是加绒的 ，裤子也是加绒的，这下不怕冷了
-1,我只能说你家快递是真墨迹
1,衣服刚收到，试了一下，还不错，质量蛮好的，物流也快，不过黑色有点退色，刚洗了水都是黑的，总体还不错吧
1,质量不错，就是拆开后味道太大刺鼻
1,加厚的，温暖
-1,买得真的很值！真的，昨天就拿到裙子了，但今天才拆包，马上试了下，果然显瘦呢，而且裙子有弹性，穿起来就算腰间贴身也不会觉得难受，棒棒的！衣服洗了，忘记拍图片了！但宝贝好还是好评的！
-1,买得真的很值！真的，昨天就拿到裙子了，但今天才拆包，马上试了下，果然显瘦呢，而且裙子有弹性，穿起来就算腰间贴身也不会觉得难受，棒棒的！衣服洗了，忘记拍图片了！但宝贝好还是好评的！
-1,老朋友。我又来你店光顾了，久了没来，生意看来还真不错哦。努力哦！
-1,嗯嗯，还行，颜色也不错，就是买了小一点了，但是还是可以的
-1,嗯嗯，还行，颜色也不错，就是买了小一点了，但是还是可以的
-1,太失望了，质量差，跟图片有差别。
-1,老朋友。我又来你店光顾了，久了没来，生意看来还真不错哦。努力哦！
1,起毛球，裤脚不端正是歪的
1,整体来说还可以，就是衣服洗了好多次后还是有味道的
1,质量不好，穿了一次，洗了袖子和口袋都烂了。真的不好，一分都不想给
-1,嗯嗯，还行，颜色也不错，就是买了小一点了，但是还是可以的
1,衣服布料差，要是布料好点就好
1,不好，要起球很想退货
1,收到了，面料一般不是纯棉的。
1,款式很一般，没照片好看
1,东西还可以，就是洗完后有点掉色。
1,一般不算很厚
1,一般般，穿了一次就起球了
1,很差。穿一次就起球了。毛的很。不会再买了
1,太薄了！根本就不是加厚的，就这一次了！！！
1,上衣太短，质量一般，裤子很长
-1,??(ˊ&omega;ˋ*)?唉?还行吧，一般
-1,一般般，过得去
1,衣服很漂亮，外面质量非常好，可是里料就非常差，刚拿到的衣服，右边的口袋都已经坏掉了！！我想自己去换里料。
1,这衣服都球球
1,卖了好久才来评论，太差，有味道
1,还可以，就是容易粘毛毛和土！
-1,差！！！差！！！！差！！！！！！差到无语
-1,服务差，我都退货了&hellip;&hellip;&hellip;&hellip;
-1,一般般，帮朋友买的
1,不好，上衣穿的刚好就是裤子大了好多
1,总的来说还可以，质量一般，裤子有点起小球球
1,不知为什么裤子质量不是很好
1,质量不好，像地摊货，衣服编很松。
1,*块的，面料差得不行，如果我在实体店看到是这样的料子，*给我都不要，做生意也要点诚信
1,真不知道他们之前买的说好的，严重差，跟路边三十一件还差不多。??????
1,与地摊货没两样，布料粗糙，质量太差了，永远不想再去买了
1,太短了，模特穿着看起来还蛮长的，心想我肯定没模特高，应该不会短的，结果大家都说短了，我自己也觉得短了。
1,质量不是很好
1,质量不好，非常差，太薄
1,还行就是料子不太好
1,一般一般般一般般，不是纯棉的。
-1,一般
1,不是棉的
-1,一分钱一分货，挺好的
1,不怎么样，都不能穿，那裤子好大
-1,一般般，我看还好，也行
-1,不怎么样
1,生气生气特别生气，重来没买过这么垃圾的衣服！料子刺皮肤还皱巴巴的。还说是纯棉，店家是个大骗子，大家谨拍！
1,有点大了！裤子也很长！
-1,还算可以吧，毕竞一分钱一分货。
-1,只能说一分价钱一分货
1,质量差，做工不好，裤子做工更差，衣服太薄了。
1,真是一分价钱一分货，跟图片上看的质量不一样，做工太差
1,上衣短了一点，其它还可以吧
-1,什么都好就是运费太贵了
-1,一般
1,也就这个价了，太薄了
1,加绒的，但是裤子太肥，裆短
-1,还不错吧！送来的时候还麻烦快递小哥多绕了一圈，给他们点赞
1,真不是一般的差，千万别上当了
1,没有想象中好   太薄了   布料也不是很好
-1,还行，太薄了
1,不满意，穿了几次上衣起毛毛，裤子没穿时就有个洞
1,买这套衣服买的后悔，穿3天就起粒好难看
1,用两个字形容，差劲！大薄质量太差，一看就知道这布料会起球 好失望！
1,穿了两回就起毛球了，质量不咋的，不过一分钱一分货
-1,没有味道，还可以 尺码正常，按照平时穿的买就好 面料一般，适合春秋穿 没有什么色差 服务态度还是不错的
-1,衣服收到了还可以，一分价钱一分货，物流配送也是很快
1,裤子，褪色严重，
1,这个价钱质量一般吧，码子偏小了，平时穿m码，买的L码穿起来还觉得紧，衣服料子有点扎人
1,裤子太薄了，物流也慢
1,没看清楚，竟不是棉的，宽松版的短款
1,好看，就是不知道会不会起球
-1,衣服質量很好，一分錢一分貨，很滿意的一次購物
1,太薄了。春秋穿。质量一般般。我居然一次买了两套。浪费了。
1,衣服跟我想象的不一样而且衣服太薄了上衣还很大颜色跟图片的不一样
-1,料子还不错，但是唯一不好的是发票不是随着衣服一起快递的，需要确认收款之后才能申请客服，而且客服服务也不是很好，估计是太忙，也是爱理不理的
-1,一分钱一分货
-1,一分钱一分货
-1,一般
-1,一般
-1,还行，一分价钱一分货
1,衣服受到了，感觉太薄了，衣服大小合适，裙子有点大，整体来说还可以
1,差评垃圾，裙子太大，质量，问题严重
1,衣服线路有点爆开&hellip;有点失望！
1,衣服号偏小，质量太一般，小贵
1,一般，裙子太大了，
1,衣服还可以，是棉的，但是就是码号不标准，太大了，本想换的，没想到换货，那么麻烦，希望换货就是换货，退就退，不要换货是退货+重拍，那么麻烦。
1,就是很薄，当然不能在冬天穿在外面的。
1,要买小一码喔
1,比你平时的码，小一码就好，
1,有点薄，不是卫衣的厚度。网上描述是卫衣，吊牌上写的是针织上衣。
1,质量差，全是尼龙料，穿起来热死了，运费贵就算了，快递小哥服务态度又不好，下次购买能不能来个棉料的？
1,不错，但是便宜没好货，但是也不是太坏，很容易掉线
1,可以，就是衣服穿起有点透明
1,穿着舒服，就是领子有点高，但质量可以，
1,一点都不好，穿一天就起球了
1,后悔呀！衣服质量很差，袖子上还破了个洞，无语了
1,太薄了
1,有点紧，版型小点了，不过胸前字母竟然是发夜光的
1,不是纯棉，薄
1,前面夜光的图案，晚上不开灯也是亮亮的！
1,垃圾垃圾衣服，希望大家都不要来买这家的垃圾衣服。衣服还没穿就起球了，还有严重色差，退货还要自己去找快递寄。运费还要自己出，   服务态度又不好
1,衣服挺好，就是比一般码大点，下回拍小一号就行！
1,不错，秋天穿刚刚好
1,袖子好大
1,垃圾衣服，垃圾垃圾垃圾衣服    还没穿就起球了，质量一点都不好，新的像旧的一样，还好意思 冒充真维斯，真丢人，退货还要自己去寄，还要自己出邮费，太坑了，希望大家不要买他家的衣服，提醒大家千万别上当
1,有色差，不过能接受。
1,穿不了 薄的透明
1,裤子太宽上衣还行
1,衣服布料不行，老起毛球。
1,挺好的，就是号有点偏小
1,再也不买了，穿着透明的，和图案不一样
1,码数偏小超过130的别买
1,质量不咋地，太薄
-1,一般，，，，
1,太薄了会走光
1,就是有点大了
1,没有图上的厚，太薄了
1,不好起毛毛难看死了
1,衣服太差  太薄了  不满意
1,太薄了吧，夏天穿差不多了，与描述的不太一样&hellip;
1,还以为是厚的呢&rarr;_&rarr;
1,物流很快但是衣服太薄了内裤都完全走光了早知卖黑色的
1,质量太差了，都不知道怎么形容了
1,太薄了，更图片不一样
1,质量好差，太薄了。
1,衣服就是有点薄
1,买中码还那么大，衣服料子一般般。有点失望。物流又不给力
1,料子薄太透啦含没秋裤好呢
-1,一般
-1,一般
1,一点也不好看，质量又不好，裤子好大，衣服好多毛???
-1,一般吧，一般吧。
1,还好就是太薄了，
1,衣服和裤子有点短
1,一般 太薄了 跟图片相差有点大
-1,一分钱一分货
1,衣服还行，只是订的码数大了点，怎么运费又另收三块钱
1,料子不是棉的，上衣太宽，其它还行
1,这衣服穿也不是很好穿有点短了
-1,一般
1,还行就是衣服的码数偏小一点
1,太薄了   夏天穿都有点冷
-1,一分钱一分货  ，颜色可以，货差！
1,太薄了！
1,衣服大了，裤子刚好，不过质量很差，才穿一就起毛了。不过怎么说呢， 才那么一点钱。
-1,运费太贵了
1,上衣挺好，裤子瘦了
1,衣服有点小，质量还可以，就是裤子有点短，很好看，还可以
1,质量不怎么好，还短了一大截
1,刚穿一次裤裆就开了，一次性的吗而且刚拆袋子就起球了
-1,质量一般
1,太薄了，才穿了一次裤子就破了一个洞
1,商品以收到。颜色和图片上一致 。穿上有点小  不过还可以把 就是有薄  如果在厚点就好了
1,薄厚可以，感觉不是纯棉的
1,袖子和领口略紧，围身可以装2个人，不知道是不是这样的版型，颜色一样的，还可以吧
-1,买家的态度也很好，服务很体贴
-1,太差差差差差差差差不是一般差太差
1,衣服质量真是不行，穿了两天直接起球了，特别不好
1,质量还可以  不是棉的
1,首先谢谢你的小礼物！但是衣服的料子差到了极点！没有2两重！穿一天就起毛了！简直是一次性的！
1,衣服不怎么样 还起球 和图片上不一样 真心醉了 再也不买了
1,质量一般，领口有点小了，没有穿，有色差，本次购物本人不是很满意
1,衣服质量很好，但是不够长。
-1,第一次网购，但也是最后一次了，与图片相差甚远，伤心
1,还可以，就是大了一点
1,就是袖口太小，下摆太窄
1,衣服后面不是松紧的 很难看 上当了
1,这个衣服太差了，裤子洗了严重退色，洗后两只裤腿颜色严重色差，整条裤子腰口袋裤脚口颜色都不一样，实在是太差太差了&hellip;&hellip;&hellip;&hellip;
1,挺好，就是有点大
1,还行，就是爆线了袖子
1,质量太差，新买回来就居然是破的。最奇葩的是店家居然叫我自己缝下穿，害我反反复复浪费了一个月时间
1,材质不好是聚酯纤维的颜色也偏米黄，裤子穿上会觉闷热不适合户外穿不透气不吸汗只是样子货
1,还行吧，不是纯棉的！
1,衣服不是纯棉，质量一般般，说可以退货，换货，一般只会给你换，换货都半天，退货想都别想，我是换一下货，把我头都搞大了，后来恨不得不换了，不要了，
1,质量挺好，就是买大了。
1,裤子很肥有点短、效果一般吧！
1,大一点不过关系不大，一般满意。
-1,质量细密，洗后不松谢，不退色，不掉毛，紧随身型
1,套装码数偏小
1,做工还可以，条纹处接口还不错
1,衣服质量还可以 唯一不足就是衣服太薄了
1,还可以，但我个子高，裤子有点短
-1,一般一般一般
1,这件套很好就是裤子有点短
1,款式还可以，但掉色严重，第一次洗完整双手都有毛
1,衣服太短
1,个人感觉有点大，不过蛮好看的，总体还不错。
1,太短啦
1,衣服偏短，不是长款
1,就是有点大，有点肥
1,衣服质量挺好，但脖子勒得太紧了，喘气都感觉不舒畅了，特难受。
1,衣服看起来还不错，就是太薄了，不值这个价钱。
1,忧伤，刚收到洗了就被染色了，还得花钱送干洗&hellip;&hellip;
1,挺好的，就是领子细     。。。。。。。
-1,一般般
1,宝贝很好，物流特别快，我以为三天才到，结果提前一天到了，真的不错，就是衣服有一点短，不过幸好买了大一点的，不然就小了，建议170的，体重57的美女们可以买xl的(⊙o⊙)哦。当然仅供参考啦?
-1,一般，一般，真一般。
-1,一般般般般般般般般般般般
1,不好，太薄，尺寸太小，再也不在你家买了。
1,质量很差，一洗衣上的字母全掉了，后悔不该买的
1,介绍是加厚的，回来是薄的。这两天不能穿夏天了再穿吧！质量到是挺好的。
1,不怎么满意.太薄
1,服务态度好，就是衣服大了一点，不合身，裤子坏了，有个小洞，希望下次购买不要出现这种情况。
1,这次购物一点不满意，说衣服加厚都是骗人的。还没穿不知道面料会不会起毛
-1,一般
1,还行，就是有点薄
1,衣服还可以，但是说好的加厚，确很薄
-1,只能说一般
1,因为衣服太太太薄了，所以看起来质量弱，XL码身高1.6米穿着衣服袖子却短了很多，衣服码子不太准。
1,面料还行，就是不是厚实的，春秋天穿可以
1,就是有点薄！其它的都可以！
1,看图吧，首先衣服真的超级大，按照码数推荐买的中码，但还是非常非常的肥大。其次衣服可能是放了很久的存货，贴布边缘有断断续续的黄色痕迹，怀疑是胶水时间久了发黄。衣领上的一圈依稀发黄。再次，衣服的色差很大，颜色偏暗，远没有店家图片的好看。虽然店家提出可以退换货，但我深感麻烦，是以作罢。遂写下数年网购以来唯一的长差评。为各位买家留作参考。另：店家随衣有附送全智贤大头鼠标垫一张。
1,洗了之后，还没穿，发现起球太严重了，而且是灰黑色不是纯黑色的
1,小鸡图案萌萌哒。今年刚好是鸡年。衣服内里有层薄绒。穿上很暖和。单穿，打底都很好看。
1,颜色有点深，不是很厚
1,衣服很厚实，有点加绒，春秋冬一年三季都可以穿，颜色比图片稍微暗一些，穿上很舒服，比较宽松，不错的衣服！
1,质量好，但色差太严重了，徧黑的
1,实物颜色是暗红色。有还以为是大红色。
1,很期待图片上鲜亮的红色，结果，是铁锈红。很纠结！不过同事说，穿起还是不难看，就将就了吧，呵呵！
1,这个衣服跟图片一样，就是掉毛啊，洗一次全是漂浮的毛毛，千万别和其他衣服一起下水，否则会很惨的。同号码，这件明显要瘦一点，没必要买小一号。
1,还可以～本来以为袖上花纹是印上去的～结果是打补丁的～
1,袖子上的图案太厚了
1,觉得买大了一码，不过袖子是设计很喜欢是布料缝合的，这样衣服很耐磨！可以看图片
1,有点显得肩膀宽，其他都好
1,袖子是亮点，一件普通的卫衣于是有了与众不同的味道。
1,款式、质量都还可以，就是有点偏薄，不是加厚，应该是普通卫衣的厚度
1,袖子上的拼接布还真的有点多，感觉像带了袖套
1,质量可以，就是有点小贵
1,平常穿M码，但是码大了一些，质量还行
1,袖子上贴布洗后起球，有点缺憾。
